SKU;Nazov;Pocet_ks;Cena_net;Mena;Ukonceny
T08PFI050.0;Klotz robust TRIAX 8 camera connection cable with Fischer connectors - 50m;0;849.71;EUR;0
T08PLE001.0;Klotz TRIAX 8 robust camera connection cable with LEMO 4E connectors - 1m;0;496.68;EUR;0
T08PLE002.0;Klotz camera connection cable, robust TRIAX 8 with LEMO 4E connectors - 2m;0;500.92;EUR;0
T08PLE003.0;Klotz cable, robust TRIAX 8 camera connection cable with LEMO 4E connectors - 3m;0;505.1;EUR;0
T08PLE005.0;Klotz robust TRIAX 8 camera connection cable with LEMO 4E connectors - 5m;0;513.54;EUR;0
T08PLE010.0;Klotz cable, robust TRIAX 8 camera connection cable with LEMO 4E connectors - 10m;0;534.5;EUR;0
T08PLE025.0;Klotz robust TRIAX 8 camera connecting cable, LEMO 4E connectors - 25m;0;597.62;EUR;0
T08PLE050.0;Klotz robust TRIAX 8 camera connection cable, LEMO 4E connectors - 50m;0;702.66;EUR;0
T1B1600V-E;Klotz, stagebox, TrueLink Pro 16/0 XLR 3p - RMP 54p male 16-ch. - single grounding;0;415.87;EUR;0
T1B1604H-H;Klotz stage box, TrueLink Pro 16/4 XLR 3p - 20 channel - common ground - 0.368m;0;463.94;EUR;0
T1B1604HHH;Klotz TrueLink Pro 16/4 XLR 3p, 2x Han® D male 20-channel stage box, common grounding, 0.36m;0;661.77;EUR;0
T1B1604V-E;Klotz stage box, TrueLink Pro 16/4 XLR 3p - RMP 85p male 20-ch single ground;0;500.86;EUR;0
T1B1608V-E;Klotz stage box, TrueLink Pro 16/8 XLR 3p - RMP 85p male 24-pcs - 0.41m;0;535.69;EUR;0
T1B1608VME;Klotz stage box, TrueLink Pro 16/8 XLR 3p - 2x RMP 85p female/male 24 channel - 0.434m;0;902.79;EUR;0
T1B2000H-H;Klotz stage box, TrueLink Pro 20/0 XLR 3p, 20 channels, common ground, 0.368m;0;449.31;EUR;0
T1B2000HHH;Klotz stage box, TrueLink Pro 20/0 XLR 3p - 2x Han® D male 20 channel - common grounding - 0.36m;0;670.83;EUR;0
T1B2004V-E;Klotz stage box, TrueLink Pro 20/4 XLR 3p - RMP 85p male 24-ch. - 0.41m;0;541.26;EUR;0
T1B2004VME;Klotz stagebox, TrueLink Pro 20/4 XLR 3p - 2x RMP 85p male/female 24-channel - 0.434m;0;905.58;EUR;0
T1B20PHHH;Klotz TrueLink Pro 20x XLR 3p female;0;799.7;EUR;0
T1B2400V-E;Klotz stage box, TrueLink Pro 24/0 XLR 3p - RMP 85p papa 24-ch. - 0.412m;0;535.69;EUR;0
T1B2400VME;Klotz stage box, TrueLink Pro 24/0 XLR 3p - 2x RMP 85p male/female 24-channels 0.434m;0;978.03;EUR;0
T1B2408V-E;Klotz stage box, TrueLink Pro 24/8 XLR 3p - RMP 150p male 32pcs. - 0.5m;0;685.45;EUR;0
T1B2408VME;Klotz stage box, TrueLink Pro 24/8 XLR 3p - 2x RMP 150p female/male 32-ch.;0;1141.73;EUR;0
T1B24PVME;Klotz TrueLink Pro, 24x XLR 3p female/male - 2x RMP 85p female/male 24-channel stage box - 0.555m;0;1036.54;EUR;0
T1B3200V-E;Klotz stage box, TrueLink Pro 32/0 XLR 3p - RMP 150p male 32-ch. single grounding;0;686.15;EUR;0
T1B32PVME;Klotz stage box, TrueLink Pro 32x XLR 3p female;0;1317.97;EUR;0
T1L168XE10;Klotz stage box, TrueLink Pro 16/8 XLR 3p 24-channels - 10m;0;967.58;EUR;0
T1L168XE15;Klotz stage box, TrueLink Pro 16/8 XLR 3p 24-channels - 15m;0;1044.9;EUR;0
T1L168XE20;Klotz stage box, TrueLink Pro 16/8 XLR 3p 24-cs. 20m cable;0;1121.53;EUR;0
T1L168XE30;Klotz stage box, TrueLink Pro 16/8 XLR 3p 24-channels - 30m;0;1273.38;EUR;0
T1L168XE40;Klotz stage box, TrueLink Pro 16/8 XLR 3p 24-ch 40m;0;1428.73;EUR;0
T1L168XE50;Klotz stage box, TrueLink Pro 16/8 XLR 3p 24-channels - 50m;0;1581.98;EUR;0
T1L204XE10;Klotz stage box, TrueLink Pro 20/4 XLR 3p 24-cs. - 10m;0;962.7;EUR;0
T1L204XE15;Klotz stage box, TrueLink Pro 20/4 XLR 3p 24-channels 15m cable;0;1039.33;EUR;0
T1L204XE20;Klotz stage box, TrueLink Pro 20/4 XLR 3p 24 channel - 20m;0;1115.95;EUR;0
T1L204XE30;Klotz stage box, TrueLink Pro 20/4 XLR 3p 24-channels - 30m;0;1269.9;EUR;0
T1L204XE40;Klotz stage box, TrueLink Pro 20/4 XLR 3p 24-ch. 40m;0;1423.15;EUR;0
T1L204XE50;Klotz stage box, TrueLink Pro 20/4 XLR 3p 24-channels - 50m;0;1577.1;EUR;0
T1L328XE20;Klotz stage box, TrueLink Pro 32/8 XLR 3p, 40 channel - 20m;0;1780.51;EUR;0
T1L328XE30;Klotz stage box, TrueLink Pro 32/8 XLR 3p 40-channel - 30m;0;2082.83;EUR;0
T1L328XE40;Klotz stage box, TrueLink Pro 32/8 XLR 3p 40 channels - 40m;0;2384.46;EUR;0
T1L328XE50;Klotz stage box, TrueLink Pro 32/8 XLR 3p 40 channels - 50m;0;2686.79;EUR;0
TAN08DD01.0;Klotz cable, TASCAM D-Sub 25p male - D-Sub 25p male 8-channel analog loom - balanced - 1m;0;93.63;EUR;0
TAN08DD02.0;Klotz cable, TASCAM D-Sub 25p male - D-Sub 25p male 8-channel analog loom - balanced - 2m;0;96.97;EUR;0
TAN08DD03.0;Klotz D-Sub 25p male - D-Sub 25p male 8-channel analog loom, balanced, 3m;0;98.63;EUR;0
TAN08DD05.0;Klotz cable, TASCAM D-Sub 25p male to D-Sub 25p male 8 channel analog loom, balanced, 5m;0;108.53;EUR;0
TAN08DF01.0;Klotz cable, TASCAM D-Sub 25p male - 8 x XLR 3p female 8 channel analog loom - IN - balanced - 1m;0;124.9;EUR;0
TAN08DF03.0;Klotz cable, 8-channel analog loom - IN - balanced - 3m;0;132.7;EUR;0
TAN08DF05.0;Klotz cable, 8-channel analog loom - IN, balanced, D-Sub 25p male to 8 x XLR 3p female, 5m;0;139.73;EUR;0
TAN08DM01.0;Klotz cable, TASCAM D-Sub 25p male - 8 x XLR 3p male 8-channel analog loom - OUT - balanced - 1m;0;120.37;EUR;0
TAN08DM03.0;Klotz cable, TASCAM D-Sub 25p male - 8 x XLR 3p male 8-ch. analog loom - OUT - balanced - 3m;0;128.03;EUR;0
TAN08DM05.0;Klotz audio cable, TASCAM D-Sub 25p male - 8 x XLR 3p male 8-channel analog loom - 5m;0;135.08;EUR;0
TAN08DM10.0;Klotz cable, TASCAM D-Sub 25p male - 8 x XLR 3p male 8-way analog loom - OUT - balanced - 10m;0;155.2;EUR;0
TAN08DPA01.0;Klotz audio cable, TASCAM D-Sub 25p male to 8 x TRS 8-channel analog loom - balanced - 1m;0;97.87;EUR;0
TAN08DPA03.0;Klotz cable, TASCAM D-Sub 25p male - 8 x TRS 8-channel analog loom - balanced - 3m;0;105.53;EUR;0
TAN08DPA05.0;Klotz audio cable, TASCAM D-Sub 25p male - 8 x TRS 8-ch. analog loom - balanced - 5 m;0;112.57;EUR;0
TB-45N;HK Audio mounting kit, 2x TB-45N tilt bracket for LINEAR F models, 70kg WLL;0;175.46;EUR;0
TB-45NQ;HK Audio mounting set, 2x TB-45NQ quick-release tilt bracket for LINEAR F models, 70kg WLL;2;234.13;EUR;0
TB-HES;HK Audio assembly kit, Headstack extension for LINEAR 5 LTS/LTS A;0;75.7;EUR;0
TB0-O1S4OP;Klotz opticalCON QUAD, 2x opticalCON DUO T-Box QUAD Rigg and Floor - for single-mode optical fibers;0;765.56;EUR;0
TB0-S1F4LC;Klotz cable, SmartBeam QUAD to 2x LC/PC Duplex T-Box QUAD Rigg and Floor - multimode;0;906.03;EUR;0
TB10;Rotosound acoustic guitar string set, 80/20 bronze, 10 14 20 28 40 50;0;4.08;EUR;0
TB11;Rotosound acoustic guitar string set, 80/20 bronze, 11 15 22 30 42 52;10;4.08;EUR;0
TB12;Rotosound acoustic guitar string set, 80/20 bronze, 12 16 24 32 44 54;6;4.08;EUR;0
TBL050;Rotosound bass guitar string set, black nylon, ground, high C;0;8.59;EUR;0
TBL135;Rotosound bass guitar string set, black nylon, ground, low B;0;10.83;EUR;0
TCDAE01.0;Klotz cable, TASCAM D-Sub 25p male - 4/4 XLR 3p female/male 8-channel digital loom - in/out - 1m;0;138.48;EUR;0
TCDAE02.0;Klotz cable, TASCAM D-Sub 25-pin male to 4/4 XLR 3-pin female/male 8-channel digital loom - 2m;0;146.14;EUR;0
TCDAE03.0;Klotz cable, TASCAM D-Sub 25p male - 4/4 XLR 3p female/male 8-channel digital loom - in/out - 3m;0;153.25;EUR;0
TCDAE04.0;Klotz TASCAM D-Sub 25p male - 4/4 XLR 3p female/male 8-channel digital loom - in/out - 4m;0;161.06;EUR;0
TCDAE05.0;Klotz D-Sub cable, 25p male - 4/4 XLR 3p female/male 8 channel digital loom input/output - 5m;0;168.02;EUR;0
TCDAE06.0;Klotz cable, TASCAM D-Sub 25p male - 4/4 XLR 3p female/male 8-channel digital loom - in/out - 6m;0;174.91;EUR;0
TCDAE10.0;Klotz cable, TASCAM D-Sub 25p male - 4/4 XLR 3p female/male 8-channel digital loom - in/out - 10m;0;213.79;EUR;0
TCDAED00.5;Klotz D-Sub cable, 25p male to 25p male 8-channel digital loom, in/out, 1m;0;88.18;EUR;0
TCDAED01.0;Klotz cable, TASCAM D-Sub 25p male to D-Sub 25p male 8-channel digital loom - in/out - 1m;0;91.95;EUR;0
TCDAED01.5;Klotz cable, D-Sub 25p male - D-Sub 25p male 8-channel digital loom - in/out - 1.5m;0;95.5;EUR;0
TCDAED02.0;Klotz cable, TASCAM D-Sub 25p male to 25p male, 8-channel digital loom in/out, 2m;0;99.2;EUR;0
TCDAED03.0;Klotz cable, TASCAM D-Sub 25p male to D-Sub 25p male 8 channel digital loom - in/out - 3m;0;106.44;EUR;0
TCDAED04.0;Klotz cable, TASCAM D-Sub 25p male - D-Sub 25p male 8-channel digital loom - in/out - 1m;0;113.61;EUR;0
TCDAED05.0;Klotz cable, TASCAM D-Sub 25p male to 25p male 8-channel digital loom, in/out, 5m;0;120.8;EUR;0
TCDAED06.0;Klotz cable, TASCAM D-Sub 25p male to D-Sub 25p male 8-channel digital loom - in/out - 6m;0;127.97;EUR;0
TCDAED10.0;Klotz cable, TASCAM D-Sub 25p male - D-Sub 25p male 8 channel digital loom - in/out - 10m;0;157.15;EUR;0
TEL135;Rotosound bass guitar string set, black nylon, groundwound, low B, extra long;0;10.83;EUR;0
TI-0300PP;Klotz guitar cable, Titanium supreme - 3m;0;30.6;EUR;0
TI-0300PR;Klotz guitar cable, supreme titanium - 3m;0;30.79;EUR;0
TI-0300PSP;Klotz guitar cable, titanium supreme - 3m;0;37.84;EUR;0
TI-0450PP;Klotz guitar cable, Titanium supreme - 4.5m;5;33.2;EUR;0
TI-0450PR;Klotz guitar cable, supreme titanium - 4.5m;2;33.39;EUR;0
TI-0450PSP;Klotz guitar cable, titanium supreme - 4.5m;0;40.25;EUR;0
TI-0600PP;Klotz guitar cable, TITANIUM supreme - 6m;2;35.62;EUR;0
TI-0600PR;Klotz guitar cable, Titanium Supreme - 6m;2;35.9;EUR;0
TI-0600PSP;Klotz guitar cable, TITANIUM supreme - 6m;2;42.57;EUR;0
TI-0900PP;Klotz guitar cable, TITANIUM supreme - 9m;0;40.71;EUR;0
TI-0900PR;Klotz guitar cable, titanium supreme - 9m;0;41.09;EUR;0
TI-0900PSP;Klotz guitar cable, titanium supreme - 9m;0;47.11;EUR;0
TI-M0100;Klotz microphone cable, Neutrik XLR gold contacts - 1m;0;29.37;EUR;0
TI-M0300;Klotz microphone cable, TITANIUM StarQuad Neutrik XLR with gold contacts - 3m;0;34.61;EUR;0
TI-M0500;Klotz StarQuad microphone cable Neutrik XLR with gold contacts - 5m;0;39.85;EUR;0
TI-M0750;Klotz microphone cable, StarQuad Neutrik XLR gold contacts - 7.5m;0;46.39;EUR;0
TI-M1000;Klotz StarQuad microphone cable Neutrik XLR gold contacts - 10m;0;52.93;EUR;0
TI-M1500;Klotz microphone cable, 15m StarQuad Neutrik XLR with gold contacts;0;66.01;EUR;0
TI-M2000;Klotz microphone cable, TITANIUM StarQuad Neutrik XLR gold contacts - 20m;0;79.1;EUR;0
TI-M3000;Klotz microphone cable, StarQuad Neutrik XLR gold contacts - 30m;0;105.26;EUR;0
TI-MFS0100;Klotz analog audio cable, Neutrik XLR female to balanced Jack, 1m;0;29.37;EUR;0
TI-MFS0300;Klotz audio cable, StarQuad Neutrik XLR female to balanced Jack - 3m;0;34.61;EUR;0
TI-MFS0500;Klotz analog StarQuad audio cable, Neutrik XLR female - balanced Jack - 5m;0;39.85;EUR;0
TI-MFS0750;Klotz analog audio cable, Neutrik XLR female - TRS Jack - 7.5m;0;46.4;EUR;0
TI-MFS1000;Klotz analog audio cable, Neutrik XLR female - balanced Jack - 10m;0;52.93;EUR;0
TI-MMS0100;Klotz audio cable, Neutrik XLR male to balanced jack - 1m;0;29.37;EUR;0
TI-MMS0150;Klotz audio cable, analog StarQuad Neutrik XLR male to balanced Jack 1.5m;0;32.65;EUR;0
TI-MMS0300;Klotz audio cable, titanium StarQuad Neutrik XLR male to balanced jack - 3m;0;34.61;EUR;0
TI-MMS0500;Klotz audio cable, Neutrik XLR male to balanced jack - 5m;0;39.85;EUR;0
TI-MMS0750;Klotz audio cable, Neutrik XLR male - balanced Jack - 7.5m;0;46.39;EUR;0
TI-MMS1000;Klotz audio cable, StarQuad analog Neutrik XLR male - balanced Jack - 10m;0;52.93;EUR;0
TI-RR020;Klotz patch cable, titanium supreme with angled connectors - 0.2m;0;25.32;EUR;0
TI-RR030;Klotz patch cable, titanium supreme with angled connectors - 0.3m;0;25.5;EUR;0
TI-RR060;Klotz patch cable, titanium supreme with angled connectors - 0.6m;0;25.97;EUR;0
TI-RR090;Klotz patch cable, titanium supreme with angled connectors - 0.9m;0;26.52;EUR;0
TI-TRS0100;Klotz analog audio cable, Neutrik balanced metal connectors - 1m;0;29.37;EUR;0
TI-TRS0300;Klotz audio cable, TITANIUM StarQuad analog with Neutrik balanced metal connectors - 3m;0;34.61;EUR;0
TI-TRS0500;Klotz analog audio cable, Neutrik balanced metal connectors - 5m;0;39.85;EUR;0
TI-TRS0750;Klotz audio cable, StarQuad analog with Neutrik balanced metal connectors - 7.5m;0;46.39;EUR;0
TI-TRS1000;Klotz audio cable, StarQuad analog with Neutrik balanced metal connectors - 10m;0;52.93;EUR;0
Tilt Unit M20;HK Audio mount, M20 threaded tilt unit, Duo Tilt 3°/ 7°;0;14.67;EUR;0
TIR0300PSP;Klotz guitar cable, TITANIUM supreme - 3m;0;39.23;EUR;0
TIR0450PSP;Klotz guitar cable, TITANIUM supreme - 4.5m;0;41.64;EUR;0
TIR0600PSP;Klotz guitar cable, TITANIUM supreme - 6m;2;43.95;EUR;0
TIR0900PSP;Klotz instrument cable, TITANIUM supreme - 9m;0;48.59;EUR;0
TIW0300PR;Klotz guitar cable, supreme titanium with walnut sleeves - 3m;0;39.23;EUR;0
TIW0450PR;Klotz TITANIUM walnut - supreme guitar cable with walnut case - 4.5m;0;41.64;EUR;0
TIW0600PR;Klotz guitar cable, titanium with supreme walnut sleeves - 6m;0;43.95;EUR;0
TIW0900PR;Klotz guitar cable, supreme titanium wood with walnut connectors - 9m;0;48.59;EUR;0
TL2U164X10;Klotz stagebox, TrueLink 16/4 XLR 3p 20 channel - 1m;0;619.69;EUR;0
TL2U164X15;Klotz stagebox, TrueLink 16/4 XLR 3-pin 20 channels - 15m;0;679.68;EUR;0
TL2U164X20;Klotz stagebox, TrueLink 16/4 XLR 3p 20-channel - 20m;0;739.65;EUR;0
TL2U164X30;Klotz stagebox, TrueLink 16/4 XLR 3p 20 channels - 30m;0;861.2;EUR;0
TL2U164X40;Klotz stagebox, TrueLink 16/4 XLR 3p 20-cs. 40m cable;0;981.1;EUR;0
TL2U164X50;Klotz, stagebox 20-channel TrueLink 16/4 XLR 3p - 50m;0;1101.04;EUR;0
TL2U168X10;Klotz stagebox, TrueLink 16/8 XLR 3p 24-channels 10m cable;0;718.96;EUR;0
TL2U168X15;Klotz stagebox, TrueLink 16/8 XLR 3p 24-cs. 15m;0;789.88;EUR;0
TL2U168X20;Klotz stagebox, TrueLink 16/8 XLR 3p 24-cs. - 20m;0;860.86;EUR;0
TL2U168X30;Klotz stagebox, TrueLink 16/8 XLR 3p 24-channels, 30m;0;1004.36;EUR;0
TL2U168X40;Klotz stage box, TrueLink 16/8 XLR 3p 24-channel - 40m;0;1146.32;EUR;0
TL2U168X50;Klotz stagebox, TrueLink 16/8 XLR 3p 24-channels 50m;0;1288.3;EUR;0
TL2U204X10;Klotz stagebox, TrueLink 20/4 XLR 3p 24-cs. 10m cable;0;712.48;EUR;0
TL2U204X15;Klotz stagebox, TrueLink 20/4 XLR 3p 24-ch. 15m cable;0;783.47;EUR;0
TL2U204X20;Klotz stagebox, TrueLink 20/4 XLR 3p 24-cs. - 20m;0;854.44;EUR;0
TL2U204X30;Klotz stagebox, TrueLink 20/4 XLR 3p 24-cs. - 30m;0;997.94;EUR;0
TL2U204X40;Klotz stagebox, TrueLink 20/4 XLR 3p 24-channels - 40m;0;1139.92;EUR;0
TL2U204X50;Klotz stagebox, TrueLink 20/4 XLR 3p 24-cs. 50m;0;1281.81;EUR;0
TL2U248X20;Klotz stagebox, TrueLink 24/8 XLR 3p 32-cs. 20m cable;0;1131.14;EUR;0
TL2U248X30;Klotz stagebox, TrueLink 24/8 XLR 3p 32 channel grounded 30m;0;1320.61;EUR;0
TL2U248X40;Klotz stagebox, TrueLink 24/8 XLR 3p 32-cs. - 40m;0;1508.55;EUR;0
TL2U248X50;Klotz stagebox, TrueLink 24/8 XLR 3p 32-channels 50m cable;0;1696.5;EUR;0
TL2U328X40;Klotz stagebox, TrueLink 32/8 XLR 3p 40-cs. 40m;0;1887.93;EUR;0
TM-0300;Klotz cable, high-end guitar and bass cable - 3m;0;23.19;EUR;0
TM-0450;Klotz instrument cable, high-end guitar and bass cable - 4.5m;2;25.06;EUR;0
TM-0600;Klotz instrument cable, premium guitar and bass cable - 6m;0;26.69;EUR;0
TM-0900;Klotz instrument cable, high-end guitar and bass guitar cable - 9m;0;30.35;EUR;0
TM-R0300;Klotz cable, premium guitar and bass guitar cable - 3m;0;23.19;EUR;0
TM-R0450;Klotz instrument cable, premium guitar and bass cable - 4.5m;0;25.06;EUR;0
TM-R0600;Klotz cable, premium guitar and bass guitar cable - 6m;0;26.69;EUR;0
TM-R0900;Klotz cable, FunkMaster high-end guitar and bass guitar cable - 9m;0;30.35;EUR;0
TMPP-0030;Klotz patch cable, FunkMaster, top-tier, unbalanced, 0.3m;0;19.66;EUR;0
TMPP-0060;Klotz patch cable, high-end unbalanced FunkMaster - 0.6m;0;20.03;EUR;0
TMPP-0090;Klotz patch cable, FunkMaster unbalanced, high-end - 0.9m;0;20.96;EUR;0
TMPR-0030;Klotz patch cable, high-end unbalanced FunkMaster - 0.3m;0;19.01;EUR;0
TMPR-0060;Klotz patch cable, FunkMaster unbalanced, high-end - 0.6m;0;19.75;EUR;0
TMPR-0090;Klotz patch cable, unbalanced high-quality - 0.9m;0;20.32;EUR;0
TMRR-0020;Klotz patch cable, FunkMaster unbalanced high-end - 0.2m;0;16.89;EUR;0
TMRR-0030;Klotz patch cable, unbalanced high-end FunkMaster 0.3m;0;17.07;EUR;0
TMRR-0060;Klotz FunkMaster unbalanced high-end patch cable - 0.6m;0;17.72;EUR;0
TP414;Klotz patch cable, balanced stereo patch cable compact design - PVC;0;1.51;EUR;0
TP414.030;Klotz twin patch cable, balanced stereo patch compact design - PVC - 30m;0;47.54;EUR;0
TP414.050;Klotz TwinPatch - balanced stereo patch cable in compact design - PVC - 50m;0;81.19;EUR;0
TP414.100;Klotz TwinPatch, balanced stereo patch cable compact design, PVC, 100m;0;148.74;EUR;0
TP414.300;Klotz patch cable, balanced stereo, compact design, PVC, 300m;0;443.48;EUR;0
TR 200 MKII transformer;HK Audio transformer, 200W (max.) @100V, 3 power settings;0;95.17;EUR;0
TR 500 transformer;HK Audio transformer, 500W (max.) @100V, 3 power settings;0;112.06;EUR;0
TRIA08LP;Klotz triaxial camera cable, flexible, Ø 8.4 mm - PUR;0;4.41;EUR;0
TRIA08LP.050;Klotz triaxial camera flexible cable, Ø 8.4 mm - PUR - 50m;0;224.27;EUR;0
TRIA08LP.100;Klotz triaxial camera flexible cable, Ø 8.4 mm - PUR - 100m;0;435.4;EUR;0
TRIA08LP.200;Klotz triaxial camera flexible cable, Ø 8.4 mm - PUR - 200m;0;855.01;EUR;0
TRIA08LP.300;Klotz triaxial camera flexible cable, Ø 8.4 mm - PUR - 300m;0;1274.64;EUR;0
TRIA08LP.500;Klotz triaxial camera flexible cable, Ø 8.4 mm - PUR - 500m;0;2019.69;EUR;0
TRIA11LP;Klotz three-axis camera cable, flexible, Ø 11.0 mm - PUR;0;6.31;EUR;0
TRIA11LP.050;Klotz triaxial camera flexible cable, Ø 11.0 mm - PUR - 50m;0;319.15;EUR;0
TRIA11LP.100;Klotz flexible triaxial camera cable, Ø 11.0 mm - PUR - 100m;0;604.26;EUR;0
TRIA11LP.200;Klotz triaxial camera flexible cable, Ø 11.0 mm - PUR - 200m;0;1213.35;EUR;0
TRIA11LP.300;Klotz triaxial camera flexible cable, Ø 11.0 mm - PUR - 300m;0;1812.13;EUR;0
TRIA11LP.500;Klotz triaxial camera flexible cable, Ø 11.0 mm - PUR - 500m;0;2875.29;EUR;0
TRIA11SH;Klotz triaxial camera cable, Ø 11.0 mm - FRNC - Eca - 1m;0;5.43;EUR;0
TSL-1S8OCLM;Klotz cable, SmartBeam OCTO with 4x opticalCON DUO T-Box OCTO Rigg and Floor - multimode fibers;0;2030.77;EUR;0
TSL-1S8OCLS;Klotz cable, SmartBeam OCTO 4x opticalCON DUO T-Box OCTO Rigg and Floor - singlemode opticalCON DUO;0;2083.63;EUR;0
Twin speaker holder;HK Audio mounting kit, bracket for attaching two speakers to one speaker stand;0;24.05;EUR;0
TYCDAED01.0;Klotz cable, TASCAM / YAMAHA D-Sub 25p male - D-Sub 25p male 8 channel digital loom - in/out - 1m;0;101.42;EUR;0
TYCDAED01.5;Klotz D-Sub 25p male to D-Sub 25p male digital loom cable, 8 channels, in/out, 1.5m;0;105.04;EUR;0
TYCDAED02.0;Klotz D-Sub cable, 25p male to 25p male 8-channel digital loom - in/out - 2m;0;108.61;EUR;0
TYCDAED03.0;Klotz cable, TASCAM/YAMAHA D-Sub 25p male to D-Sub 25p male 8-channel digital loom - in/out - 3m;0;115.78;EUR;0
TYCDAED04.0;Klotz cable, TASCAM/YAMAHA D-Sub 25p male to D-Sub 25p male 8-channel digital loom - in/out - 4m;0;122.89;EUR;0
TYCDAED05.0;Klotz, D-Sub 25p papa - D-Sub 25p papa 8-channel digital loom - in/out - 5m;0;130.41;EUR;0
TYCDAED06.0;Klotz cable, TASCAM/YAMAHA D-Sub 25-pin male to 25-pin male 8-channel digital loom - 6m;0;137.58;EUR;0
TYCDAED10.0;Klotz cable, TASCAM / YAMAHA D-Sub 25p male - D-Sub 25p male 8 channel digital loom - in/out - 10m;0;166.28;EUR;0
U24B;Proel wireless microphone system 2.4GHz, USB connection, bodypack and headset mic;0;99.43;EUR;0
U24H;Proel wireless microphone system 2.4GHz, USB connection, handheld transmitter;0;88.95;EUR;0
UKS100B;Hercules ukulele stand, max. 4kg, with AGS holder;7;22.73;EUR;0
UM10;Rotosound electric guitar strings, ULTRAMAG 10 13 17 26 36 46;3;6.84;EUR;0
UM11;Rotosound guitar strings, for electric guitar 11 14 18 28 38 48;11;6.84;EUR;0
UM40;"Rotosound Ultramag bass guitar string set, ""Type 52"" alloy, 40 60 80 100";8;21.65;EUR;0
UM45;"Rotosound bass guitar string set, ""Type 52"" alloy, 45 65 85 105";4;21.65;EUR;0
UM45-5;"Rotosound Ultramag bass guitar string set, ""Type 52"" alloy, 5-string, 45 65 85 105 130";6;26.56;EUR;0
UM9;Rotosound electric guitar strings, ULTRAMAG 9 11 16 24 32 42;23;6.84;EUR;0
UMAI44E4H;Klotz UMS TrueLink input stagebox HAN® female 4 x etherCON + 4/4 XLR 3p + powerCON input;0;748.01;EUR;0
UMAO44E4H;Klotz stage box, UMS TrueLink output HAN® papa 4 x etherCON + 4/4 XLR 3p + powerCON output;0;765.28;EUR;0
UMBI44E4H;"Klotz 19"" input stage box, 4 x etherCON + 4/4 XLR 3p + powerCON input";0;792.94;EUR;0
UMBO44E4H;"Klotz UMS 19"" output stagebox, HAN® papa 4 x etherCON + 4/4 XLR 3p + powerCON output";0;817.05;EUR;0
UMKI44E4H1;Klotz hybrid input adapter, HAN® female 4 x etherCON + 4/4 XLR 3p + Schuko male - 1.2m;0;540.74;EUR;0
UMKI44E4H3;Klotz input adapter, HAN® female 4 x etherCON + 4/4 XLR 3p + Schuko male - 2m;0;540.74;EUR;0
UMKO44E4H1;Klotz UMS hybrid output adapter, HAN® male 4 x etherCON + 4/4 XLR 3p + Schuko female - 1.2m;0;540.74;EUR;0
UMKO44E4H3;Klotz UMS hybrid output adapter, HAN® male 4 x etherCON + 4/4 XLR 3p + Schuko female - 2m;0;540.74;EUR;0
US3-AA1;Klotz USB 3.0 cable, high-speed A - A - 1.5m;0;6.8;EUR;0
US3-AA3;Klotz USB cable, high-speed USB 3.0 A - A - 3m;0;9.04;EUR;0
USB-AA4;Klotz USB cable, high-speed USB 2.0 A - A - 4.5m;0;8.97;EUR;0
USB-AB1;Klotz USB Cable, high-speed 2.0 A - B - 1.5m;10;5.38;EUR;0
USB-AB3;Klotz USB cable, high-speed 2.0 A - B - 3m;10;6.98;EUR;0
USB-AB4;Klotz USB cable, high-speed USB 2.0 A to B 4.5m;4;8.49;EUR;0
USB2CAND;Axiom USB canbus adapter - for Pronet programming;1;241.04;EUR;0
USP10SB;Hercules ukulele holder, aluminum rail mount, metal, AGS holder;0;10.2;EUR;0
USP10WB;Hercules ukulele holder, wall, wood base, short arm (24 pcs/carton);15;10.2;EUR;0
USP20CB;Hercules stand-mounted ukulele holder, max load: 4kg, with AGS holder;0;18.43;EUR;0
V-2PTP-010;Klotz hybrid video and power cable, 6G SDI 3G1.5 2 x UHD BNC + powerCON TRUE1 - 10m;0;224.31;EUR;0
V-2PTP-015;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + powerCON TRUE1 - 15m;0;294.03;EUR;0
V-2PTP-020;Klotz SDI video and power hybrid cable, 6G 3G1.5 2 x UHD BNC + powerCON TRUE1 - 20m;0;358.05;EUR;0
V-2PTP-025;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + powerCON TRUE1 - 25m;0;424.99;EUR;0
V-2PTP-030;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + powerCON TRUE1 - 30m;0;491.86;EUR;0
V-2PTP-040;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + powerCON TRUE1 - 40m;0;625.69;EUR;0
V-2PTP-050;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + powerCON TRUE1 - 50m;0;759.44;EUR;0
V-2PTU-010;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + Schuko - 10m;0;199.86;EUR;0
V-2PTU-015;Klotz cable, 6G SDI video and power 3G1.5 hybrid cable 2 x UHD BNC + Schuko - 15m;0;269.87;EUR;0
V-2PTU-020;Klotz hybrid cable, 6G SDI video and power 3G1.5 2 x UHD BNC + Schuko - 20m;0;341.4;EUR;0
